apple,SMA30,SMA100
117.906548,115.87981106666668,106.20771729
117.016342,116.1370946,106.42369667000001
115.547905,116.3194267,106.6214418
116.750168,116.57273303333334,106.83221092
116.272911,116.78596266666666,107.02337097
113.2351,116.82756933333333,107.17869156
114.024368,116.8079895,107.3451815
113.115784,116.7097875,107.49330153999999
115.97924,116.68806686666667,107.65731284000002
114.198746,116.58405203333334,107.81080085000002
114.033562,116.44730303333334,107.96027069
115.015564,116.35154803333334,108.11672668000001
116.878647,116.28577349999999,108.28897941000001
115.648849,116.0719325,108.45057951999999
115.272545,115.87094016666668,108.60046354999999
116.153618,115.8027189,108.74498884999998
116.649216,115.70115183333333,108.88011764
116.419769,115.65189746666667,109.00051902
115.914986,115.56654440000001,109.11760948
116.355522,115.48761576666666,109.22557571000002
115.795677,115.4151116,109.33525672
114.492439,115.36432806666667,109.41691329000001
117.108101,115.3949204,109.52326369000001
116.474838,115.3878843,109.60353545
118.044243,115.51362003333332,109.70891723000001
119.007912,115.74092233333333,109.81113730999999
119.567741,115.9192767,109.91959579
121.742836,116.19644396666668,110.08509193
119.824707,116.36806743333334,110.23542923
118.062592,116.41701586666666,110.35626114
114.859558,116.31544953333334,110.44908501
118.347084,116.35980760000001,110.58126365999999
118.117645,116.4454656,110.73491608
115.456108,116.40233026666667,110.84622963
114.731071,116.3509356,110.97013023
115.440712,116.424456,111.10414367
117.615707,116.5441673,111.27718505000001
116.417625,116.65422866666667,111.45195792
116.002884,116.65501680000001,111.63611335
116.131927,116.71945616666667,111.79724218999999
118.841446,116.87971896666666,111.95584746
118.675552,117.00171856666667,112.12074682000001
119.984222,117.10523773333334,112.28812848000001
119.873642,117.24606416666667,112.45806095999998
119.864433,117.39912709999999,112.63274685
121.090179,117.56367913333334,112.80158924000001
122.150032,117.74703966666668,112.98176159
119.458923,117.8483448,113.14772983
121.689232,118.04081966666666,113.35556430000001
121.449577,118.21062149999999,113.57060122000001
120.067184,118.35300506666665,113.79997064999999
120.306801,118.54681713333333,114.03164446000001
119.772255,118.63562226666666,114.24435183
119.919716,118.75045153333333,114.42068713
119.219307,118.78962033333333,114.58892175999999
118.564957,118.77485516666667,114.77584376
117.781601,118.71531716666667,114.94606463
117.431381,118.571602,115.11662272
118.776917,118.53667566666668,115.32787875
118.509666,118.55157813333334,115.54404978000001
117.200966,118.62962506666666,115.72217653999998
116.970581,118.58374163333333,115.89041224
117.597267,118.5663957,116.03886087999999
117.320793,118.62855186666667,116.17924273
117.855324,118.73269363333334,116.32387286000001
116.675667,118.7738588,116.49290744
117.606491,118.7735516,116.61484607
117.071945,118.79536226666666,116.69862071
118.067299,118.8641761,116.80825534000002
117.505127,118.90994943333334,116.89882999000001
116.813896,118.84236443333334,116.98230960000001
114.767921,118.71211006666667,117.03701045
115.597382,118.56588206666667,117.09220485
116.675667,118.4592829,117.16745174000002
116.528198,118.34807506666668,117.2339735
116.122704,118.18249256666667,117.27533154000001
115.837006,117.97205836666667,117.28758397
112.961594,117.75548073333333,117.25658147
110.65757,117.38775866666667,117.19684858
113.615921,117.1266368,117.15981588000001
115.809349,116.98470896666667,117.13654905
115.76326,116.8332576,117.11529951
116.878418,116.73679636666667,117.09556486
118.435951,116.68733753333332,117.05928358000001
119.458923,116.69532473333334,117.04084966
121.716888,116.8003891,117.07601598
120.500343,116.89101383333333,117.08405713
115.403839,116.82342909999998,117.05912151999999
115.348526,116.70914939999999,117.027851
114.740288,116.58350346666666,116.98802007
113.145889,116.44833423333333,116.93977094
113.708076,116.33958406666667,116.91669225000001
113.34864,116.19796316666665,116.88827534
112.777275,116.04651256666666,116.84918888
111.79113,115.84437276666667,116.82437847000001
109.155342,115.59369526666666,116.79404346000001
105.653229,115.1952532,116.70840465
106.353653,114.8379768,116.63766300000002
106.585083,114.45523626666666,116.55675380000001
106.946136,114.1032699,116.46027376999999
110.834412,113.90395376666667,116.38955241
105.066818,113.58058366666666,116.27005717
106.686913,113.28356803333332,116.18144725
106.6036,112.94783246666665,116.07998157
107.353477,112.64200843333333,115.99078723000001
108.464417,112.38673220000001,115.9430804
107.853416,112.12061253333333,115.88137087999999
106.474007,111.90435963333333,115.81495311
104.289146,111.69207883333334,115.69805217
97.910515,111.1685653,115.53516985999998
95.466469,110.4904693,115.34949893000001
96.040459,109.83304260000001,115.15974788
101.548851,109.32205703333334,115.00644992
104.539131,108.85882970000002,114.89535273999999
104.881653,108.3729207,114.79144382
104.390999,107.79539106666667,114.67381763000002
99.72506,107.10288163333333,114.50457607
104.002151,106.72282536666668,114.38039989
102.178383,106.2838206,114.24303386000001
101.160019,105.83114496666667,114.09107882999999
103.974388,105.52542826666668,113.97286594
101.974693,105.13431549999999,113.84768848
104.21508,104.82986350000002,113.71875827
105.733368,104.59506660000001,113.61134356999999
106.751709,104.42708590000001,113.49841822999998
107.649734,104.37689896666667,113.38483645000001
107.770096,104.44746119999999,113.26686
105.464905,104.41783626666667,113.10408068999999
105.02977,104.36599249999999,112.95613132
106.659157,104.35642653333333,112.84209697
104.98349,104.1613958,112.74333629
105.835205,104.18700869999999,112.61821750000001
106.464729,104.17960256666667,112.50168834
106.196243,104.16602400000001,112.40908969
104.094742,104.0573995,112.3027264
100.965599,103.8074389,112.15797527000001
102.113564,103.6161105,112.00295383999999
101.447006,103.4485438,111.85324765
102.187614,103.37849273333333,111.71509495000001
102.557945,103.53340706666667,111.57935513000001
103.048599,103.78614473333333,111.42142666
102.557945,104.00339426666666,111.26025059
101.37294,103.99753056666665,111.07413777
103.798492,103.97284259999999,110.91338627
103.317093,103.92069059999999,110.74791287
103.492973,103.89075640000001,110.57194081
102.030258,103.96759633333333,110.37074307
103.557793,103.95278439999998,110.21173177
102.798645,103.9734598,110.02282589999999
103.437447,104.04937406666666,109.84270459999999
105.326027,104.0944287,109.69529302999999
105.31678,104.20583160000001,109.54539282
106.927628,104.29624986666666,109.41694654999999
110.241913,104.4465347,109.32016851999998
106.723946,104.44560926666666,109.19521490999999
106.048149,104.3922231,109.07004683
110.417809,104.48048020000002,108.99640891000001
111.584305,104.6844602,108.93793815000001
110.630745,104.87115936666667,108.85647643
112.186066,105.05538966666668,108.79324042999998
113.472885,105.3383695,108.75595962000001
112.945198,105.57536926666668,108.71570578999999
112.42453,105.7740293,108.66397842
112.554688,105.98597746666668,108.61631736999999
112.099144,106.25279086666666,108.55875556999999
108.566086,106.50614043333333,108.47765976000001
107.952477,106.70077086666667,108.38111961999999
107.589859,106.90553263333335,108.28629876
104.447342,106.9808569,108.15009919
106.158073,107.10086116666668,108.03662864999998
105.702499,107.18932450000001,107.92551467999999
109.049568,107.40571193333334,107.86833115000002
110.434891,107.70777696666667,107.81670624
110.91835,107.94510556666665,107.75913306999999
109.477264,108.1504446,107.68862373
110.52787,108.38494116666666,107.63267539
109.737572,108.64185163333333,107.57168105000001
109.533035,108.84102636666667,107.53739546000001
109.988617,109.0806921,107.53070593000001
109.096039,109.26931183333333,107.48550711
108.110535,109.36212876666667,107.40851897
107.106407,109.42178299999999,107.32195044
110.667328,109.54643966666666,107.25983954000002
109.970024,109.53737670000001,107.17518027
109.923523,109.64402926666666,107.07982627
107.496902,109.69232103333333,106.93762641000001
108.008263,109.61200283333332,106.81270561000001
105.228317,109.40013656666666,106.71095039
104.577499,109.1983617,106.60324012000001
102.727333,108.88307059999998,106.48311057
103.517616,108.5512283,106.38682784000001
101.32341,108.16383536666666,106.26298117999998
98.58065,107.70237270000001,106.11530127999998
99.789322,107.27686049999998,105.98542175
99.696365,106.86343453333333,105.8644741
100.979393,106.61054476666668,105.78271460999999
100.44014,106.36013353333333,105.73058372
99.31517,106.08431056666667,105.66019888999999
101.100266,105.97274136666667,105.60535071999999
99.780022,105.76013966666666,105.53368958000001
97.864746,105.49888123333334,105.40399292000001
97.948441,105.12884366666667,105.33280914999999
95.493919,104.63081126666667,105.22087921
93.625145,104.05437110000001,105.09109466
89.673714,103.39425276666667,104.91429703
90.147873,102.71491953333334,104.73113159
91.607574,102.11058626666667,104.56867317
92.937134,101.55738956666667,104.43330443999999
90.547684,100.90935846666667,104.29588982
92.528015,100.35709100000001,104.24206482000001
90.305962,99.76360523333332,104.19045974999999
89.868973,99.18902410000001,104.12874489
89.989838,98.49977443333334,104.01315475999999
89.534256,97.81858216666666,103.86310601000001
94.29454,97.29761606666668,103.75723488
92.453667,96.79617490000001,103.63786156
92.965019,96.29473343333333,103.57026115000001
86.856606,95.68234306666666,103.3988057
87.479507,95.11241,103.25181693999998
90.50119,94.7048719,103.14522865
89.655136,94.24278923333333,103.00203613
87.84214,93.79341356666667,102.8607106
89.58075,93.49341690000001,102.71436729999999
90.300537,93.17712406666668,102.56003899000001
87.888779,92.78353786666666,102.37140969000001
88.81424,92.37803276666666,102.18305475
88.795532,91.98987916666667,101.99330910999998
88.122475,91.61678933333333,101.81988481
87.58963,91.16643479999999,101.64548341
87.860733,90.76912516666667,101.45749916999999
90.337929,90.51823126666666,101.31104356
91.72142,90.3106639,101.16990571000001
89.982704,90.12695673333333,101.00508546
89.777054,89.99868703333333,100.84089357
90.562263,90.02830533333332,100.70556878000001
88.515076,89.97387876666667,100.58106355
89.833122,89.91473036666666,100.45825913
90.450104,89.83182936666667,100.34829011
90.590324,89.8332507,100.23231721
90.384682,89.76180626666665,100.11058458
93.974251,89.88408256666666,100.0198411
94.179909,90.02778043333333,99.93606074000002
94.881004,90.1908193,99.87114137999998
96.292534,90.41609523333334,99.7960818
95.226875,90.44717306666666,99.71517962
94.44165,90.51343916666666,99.62466639
94.52578,90.56546453333333,99.54962160999999
94.572517,90.82266156666667,99.45976885
95.591438,91.09305926666666,99.38769678
95.83448,91.2708356,99.31166711
97.760147,91.54100263333333,99.23600831000002
99.059509,91.91491493333334,99.17343559999999
98.900581,92.22557596666665,99.09316513
99.012756,92.51598326666665,98.98087356
99.003418,92.88647123333334,98.90366828
99.760597,93.25134980000001,98.84079276
99.209061,93.59846743333334,98.72870528
98.77906,93.95368693333333,98.60065283
98.330376,94.3117118,98.47764914000001
100.657997,94.73828726666667,98.36236845000002
102.41539,95.1408693,98.2517935
101.882561,95.479574,98.14116713
102.817337,95.9073951,98.04509519999999
103.87365,96.37728163333333,97.95828481999999
102.649094,96.780176,97.86378432
103.724083,97.28714289999999,97.81536428999999
101.461906,97.67476903333333,97.75045858
101.574081,98.04556826666666,97.6903008
101.910599,98.42291076666667,97.66493337
103.237991,98.8513544,97.63573255000001
104.733665,99.21000153333334,97.62604421
104.789742,99.56366263333334,97.58344594999998
102.686478,99.8238451,97.50596182000001
100.471039,99.96312860000002,97.40148871000001
99.93821,100.1201731,97.30609816999998
100.143852,100.3102465,97.20225798999999
99.059509,100.4613708,97.09547736
98.788414,100.6019007,96.98803114999998
98.227562,100.6897715,96.8704206
97.545135,100.74679333333333,96.75491156
91.440979,100.5361544,96.58821600000002
88.645966,100.1890363,96.40361159
87.627037,99.8132515,96.17320867999999
87.533554,99.43061143333334,95.94884398
88.973129,99.09626846666667,95.73934004
88.047699,98.70583853333332,95.54484800999998
87.690323,98.3218806,95.34166861
87.201279,97.93595456666667,95.16139822999999
87.26709,97.56717836666667,94.98829414
87.859596,97.140565,94.83961677
87.003754,96.62684379999999,94.67447815
84.962914,96.06285556666667,94.51087319
85.132202,95.47335106666667,94.37638871000001
88.292213,94.95396983333333,94.26141761999999
87.925423,94.4631808,94.1437082
88.931747,93.97010293333332,94.02323174000001
88.593163,93.54114483333333,93.90476197
89.552452,93.14042386666667,93.80713479
90.690445,92.76641873333332,93.70303658
92.072952,92.39425076666666,93.62596588000001
93.690575,92.02614776666665,93.58422417000001
94.433548,91.6809413,93.54907524000001
94.377113,91.40396246666666,93.53790718
93.91629,91.18547083333333,93.54081862999999
92.599602,90.94085056666667,93.57007750999999
91.903679,90.66617813333332,93.58763557
92.091751,90.43391953333334,93.59247734
92.759491,90.23295543333333,93.59070091
93.135696,90.06322656666666,93.61658103000002
93.051048,89.91342366666667,93.62181136
93.718796,89.9893509,93.6559397
92.947609,90.132739,93.68672606
91.54628,90.26338043333334,93.70229048000002
91.659134,90.40089976666667,93.72353926
91.358192,90.48040186666665,93.69417578000001
91.74379,90.6036049,93.68707701
89.655891,90.66912383333333,93.65398573
89.439613,90.74373496666666,93.6798158
90.201401,90.84154533333334,93.70703474
89.862839,90.9083201,93.70065123
90.380081,91.02086433333334,93.70790068000001
87.840805,91.11679403333332,93.70788732999999
86.561737,91.1644452,93.6776972
88.019493,91.15535453333334,93.65488676
88.781273,91.18388286666665,93.66381170000001
89.909843,91.21648606666668,93.67476773
90.182587,91.26946686666666,93.68863828000002
89.336159,91.26225709999999,93.70077512
89.844009,91.23404256666666,93.72331891
90.229622,91.17259823333333,93.7470078
90.925568,91.08043133333334,93.75288418999999
91.20771,90.97290339999999,93.74774708999999
91.621536,90.88105083333333,93.76413541
91.104256,90.78731636666666,93.77740742999998
92.909988,90.79766256666667,93.80088468
92.900566,90.83089213333334,93.84473958000001
93.888084,90.8907699,93.8852892
93.92569,90.9296432,93.92004506
94.010345,90.95879816666667,93.95424526999999
93.511902,90.97415996666665,93.98551746999999
92.787727,90.94312433333334,93.97365223000001
91.54628,90.89641336666666,93.94731594
90.916161,90.8754094,93.90766751000001
96.822357,91.04751683333332,93.91296574
98.129608,91.27323070000001,93.94199307000001
98.00737,91.4820167,93.97765027
99.737846,91.81808186666666,94.02977093
98.261307,92.11213833333333,94.06665883
99.49334,92.42186963333333,94.10567784999999
100.107964,92.7633738,94.14841269
101.630318,93.1383817,94.18711439999998
102.471878,93.62608413333334,94.22123809
102.887939,94.17029086666666,94.26111167
102.122032,94.64037549999999,94.29220443
102.05584,95.08286106666668,94.32272865
102.292229,95.49560726666667,94.34804496999999
103.5215,95.9402377,94.39116936
103.426918,96.40992966666667,94.43764793999999
103.275635,96.85765053333334,94.48710052999999
103.143242,97.28810453333334,94.51195297999999
103.408005,97.70418576666665,94.52187913
102.604279,98.08407140000001,94.52909631
102.925758,98.4608788,94.53018052000002
102.150391,98.82908330000001,94.51294793000001
101.715446,99.12259856666668,94.50361145000001
101.119705,99.39656986666665,94.47756766999998
101.006248,99.633842,94.47301109000001
100.230888,99.84401526666667,94.45957915999999
100.325439,100.0545184,94.44372755999999
100.921158,100.3014936,94.42055923
101.86673,100.60412703333333,94.39188988
101.838356,100.94719623333332,94.36237602000001
102.462425,101.3320717,94.36013548999999
99.777016,101.43056033333333,94.35319525999999
97.51709,101.41014306666666,94.32898406
99.701363,101.4666095,94.32455916999999
102.074745,101.54450613333333,94.35471152999999
105.686836,101.79202376666667,94.42369575000001
109.280029,102.11824673333334,94.53422042
108.665421,102.4034953,94.64542327999999
107.398338,102.59576263333334,94.80499687
107.388885,102.75966286666667,94.99242606
107.369965,102.90906373333334,95.18985534000001
108.381737,103.11772056666668,95.39833716999999
106.575668,103.2683815,95.57436256
106.736427,103.41652143333333,95.76124984
106.93499,103.53030443333334,95.95369650999999
107.748199,103.67434713333333,96.15916571000001
106.074532,103.7676437,96.34724012999999
106.897194,103.89277543333333,96.53761611
106.396011,103.99237563333332,96.73153868
106.849907,104.13389656666666,96.95040861
106.897194,104.26627776666668,97.16805853
107.691452,104.4509798,97.36205092
107.852211,104.65553863333334,97.56131880000001
109.73391,104.94267880000001,97.76934043
109.970291,105.24148023333333,97.98311170999999
110.95369,105.59890696666666,98.19712409
110.613289,105.9418353,98.39635253
111.227898,106.2853933,98.58790198999999
111.152252,106.59491069999999,98.76251875999998
111.076614,106.90285263333334,98.92894942000001
110.745667,107.1789607,99.09263496
110.688942,107.54269156666666,99.26036148000001
110.253975,107.9672544,99.43690521
111.246811,108.35210266666667,99.63033652999998
111.814163,108.67674993333334,99.82756065
109.298935,108.79715323333333,99.99295509
108.249344,108.76279706666666,100.14409157
107.530701,108.72497306666668,100.28888810000001
107.360497,108.7237117,100.42530511000001
105.422073,108.6581513,100.55004975
105.516617,108.59637303333334,100.68975311999999
104.385643,108.46316989999998,100.81701821
103.444695,108.35880413333332,100.93788324
104.936867,108.29881879999999,101.06981400999999
105.554665,108.25280796666667,101.22880175
105.383583,108.17398743333334,101.38824145000001
102.446762,108.05306176666666,101.51069506
103.055038,107.9249899,101.64261704999998
100.469864,107.72745166666667,101.74351488
101.800461,107.5591368,101.88311144
104.537682,107.48048639999999,102.06287089
104.499664,107.37409346666665,102.2276726
104.604233,107.26582753333332,102.3859022
106.19146,107.14774586666665,102.54871837
106.257973,107.02400193333332,102.70947222999999
105.716225,106.84941976666667,102.87327289000001
106.248474,106.70392593333334,103.03731754
106.039368,106.53097493333333,103.195415
105.93483,106.35706086666667,103.34550762
105.041428,106.155888,103.4838448
104.062485,105.93311526666666,103.60825429
104.452164,105.72522266666667,103.74173337
103.701324,105.50680096666666,103.84964673
104.499664,105.28189606666666,103.96563771
105.526154,105.07229576666667,104.08201841
106.562119,104.98106856666666,104.20838269999999
108.301384,104.98280323333333,104.35129309
107.683624,104.98790066666666,104.49301031
109.479942,105.05854883333335,104.65993246
109.479942,105.19381113333334,104.83926908000001
110.078697,105.34588046666666,105.03089444
110.221268,105.5404013,105.16488355000001
110.858055,105.7875133,105.29216801999999
111.152687,105.9947073,105.42362118999999
111.257248,106.1847934,105.53881521
110.525406,106.3561875,105.66145619999999
110.743988,106.6327617,105.77396268000001
111.447319,106.9125044,105.88735623000001
110.972122,107.26257966666667,105.98077427
110.943588,107.56735056666666,106.06549137
110.078697,107.75205106666667,106.13739894999999
110.392334,107.94847340000001,106.22010197
110.268791,108.13729200000002,106.30223147999999
110.829552,108.29189506666667,106.38760471000002
112.065109,108.48546626666666,106.47304079999999
113.09156,108.73131076666665,106.56968722000002
113.20562,108.96321563333332,106.66898707
113.813881,109.22236606666667,106.77569346
113.338661,109.46916043333333,106.87500001999999
113.139084,109.7390823,106.98034807
114.051498,110.0720494,107.09160546999999
114.041977,110.39170983333334,107.21052132999999
113.842407,110.72974593333333,107.33179093999999
114.051498,111.04814040000001,107.46110887
114.127533,111.33485303333333,107.59232171999999
114.022987,111.58354863333332,107.73024271
115.838295,111.834779,107.88537127000001
115.89534,112.10850286666667,108.03511309
115.904839,112.3226661,108.17549418
115.600677,112.5266906,108.31311738999999
115.334564,112.70188616666665,108.44183878
122.367752,113.10676896666668,108.66774614
122.158661,113.48345583333334,108.91416185
122.681389,113.8677459,109.14396211000002
123.831421,114.286885,109.36152887
125.009926,114.76970233333333,109.55475977
125.494637,115.26139063333333,109.71690585
126.401474,115.75986246666666,109.89426638
126.11512,116.26462906666666,110.0814342
127.231926,116.80757366666667,110.27986460999999
128.883331,117.4343948,110.49499827
129.351059,118.06635229999999,110.70469149
129.198318,118.69733653333333,110.93091799
129.551529,119.32140243333333,111.15906901
130.486969,119.93546443333334,111.39458880000001
130.878326,120.52835663333333,111.62589006999998
130.324677,121.09899186666667,111.86839152
130.448807,121.6534894,112.10390765
130.706482,122.23241676666666,112.34701236000001
130.763809,122.8199076,112.58615138
133.436508,123.4660746,112.85154451999999
132.644257,124.08615060000001,113.10107257
133.426956,124.73896889999999,113.35682002
133.006958,125.37081756666666,113.5895505
133.178802,126.00585986666667,113.82163561000002
132.682419,126.62784093333333,114.0389229
132.376953,127.17912953333332,114.25655954
132.816055,127.74315336666668,114.47244111
132.873306,128.3087689333333,114.68965165000002
132.672867,128.87784193333334,114.90561417999999
134.07608,129.50255913333334,115.13891831
134.295593,129.90015383333332,115.37498482
133.627457,130.28244703333334,115.60871964
135.030609,130.6940877,115.84655762
133.484238,131.01584826666667,116.06325837
134.992432,131.34859846666666,116.32019334
134.515152,131.64928229999998,116.58285141999998
134.247864,131.91082863333335,116.85002305
134.47699,132.18955763333332,117.12118798
137.264267,132.523969,117.43960992000001
137.569687,132.8135142,117.76014062
137.388336,133.08142343333333,118.09016754999999
137.13063,133.34583383333333,118.42702689999999
137.168839,133.59974416666668,118.74934662
138.190186,133.85651806666667,119.07570183
137.474258,134.07638246666667,119.39660857999999
137.13063,134.30324756666667,119.74344726000001
136.825165,134.51579283333334,120.08114853000001
136.662872,134.71433916666666,120.44307860999999
135.192902,134.8619756,120.77700302000001
135.355133,134.92592976666666,121.08517753
134.639252,134.9924296,121.38657341
135.383804,135.0576578666667,121.69436911999999
134.78244,135.1168406,121.98027892
134.286041,135.15374856666665,122.2605596
135.966064,135.2632034,122.56305799
135.803802,135.37743170000002,122.85861127
137.111542,135.5206146,123.16933300999999
137.961105,135.6902079,123.48959575999999
137.149704,135.8394358,123.81067852
137.254684,135.94538926666667,124.14260051
137.121063,136.0395716,124.46928950000002
139.917923,136.2492538,124.83145549
140.805634,136.44175463333335,125.19451519
140.376114,136.67148383333333,125.54301479
139.870178,136.83407536666667,125.87609538000001
142.189713,137.08989406666666,126.21497867
146.055664,137.48348739999997,126.59869906999998
146.991104,137.90062453333334,126.97381069
146.294296,138.2016255,127.34195423
147.559479,138.53461856666667,127.71676205
149.620255,138.9423492,128.11075191999998
149.236862,139.34589026666666,128.49453999000002
149.016388,139.74080856666666,128.87317700000003
144.013092,139.93490543333334,129.20073544000002
146.208008,140.2260304333333,129.55756146
146.706436,140.54522396666664,129.91718594
147.597839,140.9043131,130.27869113999998
147.415726,141.26274156666668,130.64312718
146.974854,141.6554733,131.00343984
147.482788,142.05972846666666,131.37748075000002
147.233627,142.4795409666667,131.74589368
147.291138,142.8764521,132.11611715
146.418884,143.2643335666667,132.47201047
146.821457,143.68218076666668,132.81957395
